member_id,congress,departure_date,destination,sponsor,document_id,document_url
S001190,117,2022-11-09,Egypt,Climate Solutions Foundation,500025670,https://disclosures-clerk.house.gov/gtimages/MT/2022/500025670.pdf
S001190,117,2022-08-10,"Seattle, VA",BSA Foundation,500025094,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025094.pdf
S001190,117,2022-02-19,Israel,American Israel Education Foundation,500024077,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024077.pdf
S001190,117,2022-02-19,Tel Aviv,American Israel Education Foundation,500024077,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024077.pdf
S001190,117,2021-09-03,"Brasilia, Brazil",American Conservative Foundation Union,500023411,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023411.pdf
S001190,116,2019-08-04,"Jerusalem, Israel",American Israel Education Foundation,500021933,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021933.pdf
S001190,116,2019-08-04,"Tel Aviv, Israel",American Israel Education Foundation,500021933,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021933.pdf
S001190,116,2019-08-04,"Tiberias, Israel",American Israel Education Foundation,500021933,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021933.pdf
S001190,115,2017-08-01,"Jerusalem, Israel",American Israel Education Fund,500018248,https://disclosures-clerk.house.gov/gtimages/MT/2017/500018248.pdf
S001190,115,2017-08-01,"Tel Aviv, Israel",American Israel Education Fund,500018248,https://disclosures-clerk.house.gov/gtimages/MT/2017/500018248.pdf
S001190,115,2017-08-01,"Tiberias, Israel",American Israel Education Fund,500018248,https://disclosures-clerk.house.gov/gtimages/MT/2017/500018248.pdf
S001190,113,2014-03-15,"HaGoshrim, Israel",American Israel Education Foundation,500011460,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011460.pdf
S001190,113,2014-03-15,"Jerusalem, Israel",American Israel Education Foundation,500011460,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011460.pdf
S001190,113,2014-03-15,"Tel Aviv, Israel",American Israel Education Foundation,500011460,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011460.pdf
S001190,113,2014-02-07,"Philadelphia, PA",Center Forward,500011228,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011228.pdf
S001190,113,2013-08-26,"Philadelphia, PA",Third Way,500010453,https://disclosures-clerk.house.gov/gtimages/ST/2013/500010453.pdf
S001190,113,2013-08-04,"Jerusalem, Israel",American Israel Education Fund,500010310,https://disclosures-clerk.house.gov/gtimages/MT/2013/500010310.pdf
G000588,117,2022-09-10,Japan,U.S. Association of Former Members of Congress,500025383,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025383.pdf
G000588,117,2022-08-08,"Stanford, CA",Stanford University,500025111,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025111.pdf
G000588,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024476,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024476.pdf
G000588,117,2022-04-20,Cambridge,Massachusetts Insititute of Technology,500024311,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024311.pdf
G000588,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023790,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023790.pdf
G000588,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023160,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023160.pdf
G000588,116,2020-02-19,"Clewiston, FL",South Florida Agriculture Foundation,500022934,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022934.pdf
G000588,116,2020-02-19,"West Palm Beach, FL",South Florida Agriculture Foundation,500022934,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022934.pdf
G000588,116,2019-08-08,"Jerusalem, Israel",American Israel Education Foundation,500021996,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021996.pdf
G000588,116,2019-08-08,"Tel Aviv, Israel",American Israel Education Foundation,500021996,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021996.pdf
G000588,116,2019-08-08,"Tiberias, Israel",American Israel Education Foundation,500021996,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021996.pdf
G000588,116,2019-06-28,"Aspen, CO",Aspen Institute,500021797,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021797.pdf
G000588,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021080,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021080.pdf
G000588,116,2019-04-17,"Cambridge, MA","Massachusetts Insititute of Technology; ClearPath, Inc.",500021053,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021053.pdf
H001074,117,2022-09-07,"San Francisco, CA",Global Women's Innovation Network,500025346,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025346.pdf
H001074,117,2022-08-15,"Carroll, IA","Iowa Renewable Fuels Association, Clean Fuels Alliance Foundation (F/K/A National Biodiesel Foundati",500025262,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025262.pdf
H001074,117,2022-08-15,"Des Moines, IA","Iowa Renewable Fuels Association, Clean Fuels Alliance Foundation (F/K/A National Biodiesel Foundati",500025262,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025262.pdf
H001074,117,2022-08-15,"Omaha, NE","Iowa Renewable Fuels Association, Clean Fuels Alliance Foundation (F/K/A National Biodiesel Foundati",500025262,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025262.pdf
H001074,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024619,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024619.pdf
H001074,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023652,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023652.pdf
H001074,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023564,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023564.pdf
H001074,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023267,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023267.pdf
H001074,116,2020-02-19,"White Sulpher Springs, WV",Congressional Institute,500022861,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022861.pdf
H001074,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021614,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021614.pdf
H001074,116,2019-06-05,"Hot Springs, VA",Congressional Institute,500021418,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021418.pdf
H001074,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021127,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021127.pdf
H001074,115,2018-08-13,"Altoona, IA",Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co,500020103,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020103.pdf
H001074,115,2018-08-13,"LeMars, IA",Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co,500020103,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020103.pdf
H001074,115,2018-08-13,"Storm Lake, IA",Iowa Renewable Fuels Association; National Biodiesel Foundation; Renewable Fuels Foundation; Iowa Co,500020103,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020103.pdf
H001074,115,2018-08-08,"Indianapolis, IN",Farm Foundation,500020120,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020120.pdf
H001074,115,2018-08-08,"Lafayette, IN",Farm Foundation,500020120,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020120.pdf
H001074,115,2018-05-10,"Cambridge, MD",Congressional Institute,500019752,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019752.pdf
H001074,115,2018-05-10,"Cambridge, MD",Congressional Institute,500019556,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019556.pdf
H001074,115,2017-05-11,"Baltimore, MD",The Congressional Institute,500017698,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017698.pdf
R000597,117,2022-12-12,"Cambridge, MD","American Accountability Foundation,",500025740,https://disclosures-clerk.house.gov/gtimages/ST/2023/500025740.pdf
R000597,117,2022-08-15,"Carroll, IA","Iowa Renewable Fuels Association,",500025161,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025161.pdf
R000597,117,2022-08-15,"Des Moines, IA","Iowa Renewable Fuels Association,",500025161,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025161.pdf
R000597,117,2022-08-15,"Omaha, NE","Iowa Renewable Fuels Association,",500025161,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025161.pdf
R000597,117,2022-08-15,"Carroll, IA","Iowa Renewable Fuels Association,",500025162,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025162.pdf
R000597,117,2022-08-15,"Des Moines, IA","Iowa Renewable Fuels Association,",500025162,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025162.pdf
R000597,117,2022-08-15,"Omaha, NE","Iowa Renewable Fuels Association,",500025162,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025162.pdf
R000597,117,2022-01-05,"Las Vegas, NV",Consumer Technology Association,500023954,https://disclosures-clerk.house.gov/gtimages/ST/2022/500023954.pdf
R000597,117,2021-10-13,"Williamsburg, VA",Congressional Institute,500023672,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023672.pdf
R000597,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023228,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023228.pdf
R000597,116,2020-02-06,"Tunis, Tunisia",International Republican Institute,500022793,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022793.pdf
R000597,116,2019-11-03,"Brussels, Belgium",Third Way Foundation,500022528,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022528.pdf
R000597,116,2019-11-03,"Paris, France",Third Way Foundation,500022528,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022528.pdf
R000597,116,2019-11-03,"Rome, Italy",Third Way Foundation,500022528,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022528.pdf
R000597,116,2019-08-02,"Copenhagen, Denmark",Ripon Society,500021880,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021880.pdf
R000597,116,2019-05-24,"Prague, Czech Republic",Aspen Institute; Carnegie Corportation of New York; Henry Luce Foundation; Democracy Fund; Rockefell,500021363,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021363.pdf
R000597,116,2019-03-15,"San Jose, CA",Aspen Institute; Henry Luce Foundation; Democracy Fund; Rockefeller Brothers Fund,500020798,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020798.pdf
R000597,116,2019-03-15,"San Diego, CA",Aspen Institute; Henry Luce Foundation; Democracy Fund; Rockefeller Brothers Fund,500020851,https://disclosures-clerk.house.gov/gtimages/MT/2019/500020851.pdf
R000597,115,2018-10-24,"Bedford, PA",Heritage Foundation,500020442,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020442.pdf
R000597,115,2018-05-28,"Helsinki, Finland",The Aspen Institute; Carnegie Corporation of New York; Henry Luce Foundation; Democracy Fund; Rockef,500019860,https://disclosures-clerk.house.gov/gtimages/MT/2018/500019860.pdf
G000563,117,2022-10-13,"Richmond, VA",Heritage Foundation,500025469,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025469.pdf
G000563,117,2022-06-01,"Williamsburg, VA",Congressional Institute,500024682,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024682.pdf
G000563,117,2022-05-04,"Williamsburg, VA",Congressional Institute,500024405,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024405.pdf
G000563,117,2021-06-17,"Cambridge, MD",Congressional Institute,500023195,https://disclosures-clerk.house.gov/gtimages/ST/2021/500023195.pdf
G000563,116,2020-02-19,"White Sulpher Springs, WV",Congressional Institute,500022852,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022852.pdf
G000563,116,2019-05-02,"Baltimore, MD",Congressional Institute,500021098,https://disclosures-clerk.house.gov/gtimages/ST/2019/500021098.pdf
G000563,115,2018-05-10,"Cambridge, MD",Congressional Institute,500019714,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019714.pdf
G000563,115,2018-05-10,"Cambridge, MD",Congressional Institute,500019597,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019597.pdf
G000563,115,2018-03-08,"Cambridge, MD",Congressional Institute,500018974,https://disclosures-clerk.house.gov/gtimages/ST/2018/500018974.pdf
G000563,115,2017-05-11,"Baltimore, MD",The Congressional Institute,500017640,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017640.pdf
G000563,115,2017-03-24,"Hot Springs, VA",The Congressional Institute,500017060,https://disclosures-clerk.house.gov/gtimages/ST/2017/500017060.pdf
G000563,114,2016-05-19,"Hot Springs, VA",The Congressional Institute,500015880,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015880.pdf
G000563,114,2016-05-19,"Hot Springs, VA",The Congressional Institute,500015726,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015726.pdf
G000563,114,2016-03-17,"Baltimore, MD",The Congressional Institute,500015393,https://disclosures-clerk.house.gov/gtimages/ST/2016/500015393.pdf
G000563,114,2015-06-18,"Williamsburg, VA",The Congressional Institute,500014068,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014068.pdf
G000563,114,2015-06-18,"Williamsburg, VA",The Congressional Institute,500014126,https://disclosures-clerk.house.gov/gtimages/ST/2015/500014126.pdf
G000563,113,2014-06-12,"Philadelphia, PA",The Congressional Institute,500012267,https://disclosures-clerk.house.gov/gtimages/ST/2014/500012267.pdf
G000563,113,2014-06-12,"Philadelphia, PA",The Congressional Institute,500012268,https://disclosures-clerk.house.gov/gtimages/ST/2014/500012268.pdf
G000563,113,2014-05-01,"Hot Springs, VA",The Congressional Institute,500011678,https://disclosures-clerk.house.gov/gtimages/ST/2014/500011678.pdf
G000563,113,2013-06-06,"Baltimore, MD",The Congressional Institute,500009663,https://disclosures-clerk.house.gov/gtimages/ST/2013/500009663.pdf
H001038,117,2022-10-09,Japan,Japan Center for International Exchange,500025514,https://disclosures-clerk.house.gov/gtimages/ST/2022/500025514.pdf
H001038,116,2020-02-20,"San Juan, PR",Information Technology and Innovation Foundation,500022954,https://disclosures-clerk.house.gov/gtimages/ST/2020/500022954.pdf
H001038,116,2019-10-06,"Busan, South Korea",US Association of Former Members of Congress,500022363,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022363.pdf
H001038,116,2019-10-06,"Seoul, South Korea",US Association of Former Members of Congress,500022363,https://disclosures-clerk.house.gov/gtimages/ST/2019/500022363.pdf
H001038,116,2019-08-04,"Copenhagen, Denmark",Ripon Society,500021869,https://disclosures-clerk.house.gov/gtimages/MT/2019/500021869.pdf
H001038,115,2018-10-14,"Peachtree City, GA",Motion Picture Association of America,500020370,https://disclosures-clerk.house.gov/gtimages/ST/2018/500020370.pdf
H001038,115,2018-04-08,"Las Vegas, NV",National Association of Broadcasters,500019332,https://disclosures-clerk.house.gov/gtimages/ST/2018/500019332.pdf
H001038,115,2018-02-19,"Los Angeles, CA",Motion Picture Association of America,500018994,https://disclosures-clerk.house.gov/gtimages/ST/2018/500018994.pdf
H001038,115,2018-02-19,"Los Angeles, CA",Motion Picture Association of America,500018770,https://disclosures-clerk.house.gov/gtimages/ST/2018/500018770.pdf
H001038,115,2017-08-12,"Jerusalem, Israel",American Israel Education Foundation,500018130,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018130.pdf
H001038,115,2017-08-12,"Tel Aviv, Israel",American Israel Education Foundation,500018130,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018130.pdf
H001038,115,2017-08-12,"Tiberias, Israel",American Israel Education Foundation,500018130,https://disclosures-clerk.house.gov/gtimages/ST/2017/500018130.pdf
H001038,115,2017-08-09,"Oslo, Norway",The Aspen Institute Congressional Program,500018131,https://disclosures-clerk.house.gov/gtimages/MT/2017/500018131.pdf
H001038,114,2015-11-08,"Bentiu, South Sudan",United Nations Foundation,500014827,https://disclosures-clerk.house.gov/gtimages/MT/2015/500014827.pdf
H001038,114,2015-11-08,"Juba, South Sudan",United Nations Foundation,500014827,https://disclosures-clerk.house.gov/gtimages/MT/2015/500014827.pdf
H001038,114,2015-05-26,"Montreal, Canada",Aspen Institute Congressional Program,500013850,https://disclosures-clerk.house.gov/gtimages/MT/2015/500013850.pdf
H001038,113,2013-02-16,"Ankara, Turkey",Turkish Coalition of America,500009106,https://disclosures-clerk.house.gov/gtimages/ST/2013/500009106.pdf
H001038,113,2013-02-16,"Gaziantep, Turkey",Turkish Coalition of America,500009106,https://disclosures-clerk.house.gov/gtimages/ST/2013/500009106.pdf
H001038,113,2013-02-16,"Istanbul, Turkey",Turkish Coalition of America,500009106,https://disclosures-clerk.house.gov/gtimages/ST/2013/500009106.pdf
H001038,112,2011-06-25,"Tel Aviv, Israel",AIEF,500006212,https://disclosures-clerk.house.gov/gtimages/ST/2011/500006212.pdf
