hearing_congress,hearing_chamber,hearing_committee_id,hearing_date,hearing_description
117,house,HSHM,2022-07-20,The Changing Election Security Landscape: Threats to Election Officials and Infrastructure
117,house,HSHM,2022-07-19,Supporting Underserved Communities in Emergency Management
117,house,HSHM,2022-07-14,&quot;Taking the Helm: The Commandant&#39;s Vision for the U.S. Coast Guard
117,house,HSHM,2022-06-28,&quot;Combating Ransomware: From Our Small Towns in Michigan to DC&quot;
117,house,HSHM,2022-06-22,Securing the Future: Harnessing the Potential of Emerging Technologies while Mitigating Security Risks
117,house,HSHM,2022-06-15,&quot;Current Status of ISIS and al Qaeda&quot;
117,house,HSHM,2022-06-14,&quot;Reviewing DHSs Targeted Violence and Terrorism Prevention Grant Program&quot;
117,house,HSHM,2022-06-14,Investing in the Future: A Review of the Fiscal Year 2023 Budget Request for the Federal Emergency Management Agency
117,house,HSHM,2022-06-09,Terrorism and Cryptocurrency: Industry Perspectives
117,house,HSHM,2022-05-26,&quot;The State of the Transportation Security Administration&quot;
117,house,HSHM,2022-05-24,&quot;Examining DHS Efforts to Improve Processing for International Visitors&quot;
117,house,HSHM,2022-05-19,"H.R. 5274, H.R. 7174, H.R. 7777, H.R. 7778, H.R. 7779"
117,house,HSHM,2022-05-18,Examining DHSs Efforts to Combat the Opioid Epidemic
117,house,HSHM,2022-05-17,&quot;Securing the DotGov: Examining Efforts to Strengthen Federal Network Cybersecurity&quot;
117,house,HSHM,2022-05-17,&quot;Creating a More Resilient Nation: Stakeholder Perspectives&quot;
117,house,HSHM,2022-04-27,A Review of the Fiscal Year 2023 Budget Request for the Department of Homeland Security
117,house,HSHM,2022-04-06,&quot;Examining Title 42 and the Need to Restore Asylum at the Border&quot;
117,house,HSHM,2022-04-06,&quot;Mobilizing our Cyber Defenses: Maturing Public-Private Partnerships to Secure U.S. Critical Infrastructure&quot;
117,house,HSHM,2022-04-05,Mobilizing our Cyber Defenses: Securing Critical Infrastructure Against Russian Cyber Threats
117,house,HSHM,2022-03-31,Assessing the Department of Homeland Security&#39;s Efforts to Counter Unmanned Aircraft Systems
117,house,HSHM,2022-03-17,The Targeting of Black Institutions: From Church Violence to University Bomb Threats
117,house,HSHM,2022-03-02,Examining the Court-Ordered Reimplementation of the Remain in Mexico Policy.
117,house,HSHM,2022-03-02,"H.R. 1540, H.R. 6387, H.R. 6824, H.R. 6825, H.R. 6826, H.R. 6827, H.R. ____, H.R. ____, H.R. ____, H.R. ____, H.R. ____, H.R. ____,"
117,house,HSHM,2022-03-01,&quot;FEMA: Building a Workforce Prepared and Ready to Respond Part 2.&quot;
117,house,HSHM,2022-02-17,Call to Action: Private Sector Investment in the Northern Triangle and its Impact on Homeland Security.
117,house,HSHM,2022-02-15,&quot;Concealed Carry-Ons: Confronting the Surge in Firearms at TSA Checkpoints.
117,house,HSHM,2022-02-08,&quot;The Nonprofit Security Grant Program and Protecting Houses of Worship: A View from the American Jewish Community.&quot;
117,house,HSHM,2021-10-26,"Markup of H.R. 4349, H.R. 4476, H.R. 5574, H.R. 5615, H.R. 5616, H.R. 5633, H.R. 5652, H.R. 5658, H.R. 5681, H.R. 5682, H.R. 5683, S. 658"
117,house,HSHM,2021-07-28,Various Measures
117,house,HSII,2022-09-15,"H.Res.1247, Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the 2023-2028 five-year program for offshore oil and gas leasing; H.Res.1248 (Rep. Yvette Herrell) Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the compliance with the obligations of the Mineral Leasing Act; H.Res.1251 (Rep. Pete Stauber) Of inquiry directing the Secretary of Agriculture to transmit certain documents to the House of Representatives relating to the mineral withdrawal within the Superior National Forest; H.Res.1252 (Rep. Pete Stauber) Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the mineral withdrawal within the Superior National Forest; and H.Res.1253 (Ranking Member Bruce Westerman) Of inquiry directing the Secretary of the Interior to transmit certain documents to the House of Representatives relating to the actions of the Department of the Interiors Departmental Ethics Office."
117,house,HSII,2022-09-14,"Legislative Hearing on H.R. 6032, H.R. 6964, H.R. 7581 [Discussion Draft ANS], H.R. 8115, H.R. 8286, H.R. 8380, and H.R. 8387"
117,house,HSII,2022-09-14,The Role of Public Relations Firms in Preventing Action on Climate Change
117,house,HSII,2022-09-08,Power in the Pacific: Unlocking Offshore Wind Energy for the American West.
117,house,HSII,2022-07-28,Legislative Hearing on H.R. 5549
117,house,HSII,2022-07-28,Preventing Polluters from Getting Government Contracts: Bureau of Land Managements Corporate Exclusions Lists
117,house,HSII,2022-07-27,"HR 2021, To restore, reaffirm, and reconcile environmental justice and civil rights, and for other purposes. &quot;Environmental Justice For All Act&quot;"
117,house,HSII,2022-07-21,"Hybrid Legislative Hearing on H.R. 4951, H.R. 7918, H.R. 7975, H.R. 8090"
117,house,HSII,2022-07-21,"Hybrid Legislative Hearing on H.R. 4951, H.R. 7918, H.R. 7975, H.R. 8090"
117,house,HSII,2022-07-20,"HR 6353, National Service Animals Memorial Act; HR 6438, Dearfield Study Act; HR 6799, John P. Parker House Study Act; HR 7618, To designate the Kol Israel Foundation Holocaust Memorial in Bedford Heights, Ohio, as a national memorial; and HR 8393, Puerto Rico Status Act."
117,house,HSII,2022-07-19,Legislative Hearing
117,house,HSII,2022-07-14,"Legislative Hearing on Legislative Hearing on H.R. 1256, H.R.6438, H.R. 6353, H.R. 6611, H.R. 6720, H.R. 6799, H.R. 7618, H.R. 7912, H.R. 8046 &amp; H.R. 8258"
117,house,HSII,2022-07-13,"HR 2794, HR 3686, HR 5715, HR 6364, HR 6442, HR 6654, HR 6936, HR 7283, HR 7496, HR 7693"
117,house,HSII,2022-06-23,"Legislative Hearing on H.R. 2522, H.R. 2882, H.R. 5355, H.R. 6240 &amp; H.R. 7509"
117,house,HSII,2022-06-16,"Legislative Hearing on H.R. 4768, H.R. 6936, H.R. 6949, H.R. 7398, H.R. 7792, H.R. 7793, H.R. 7801"
117,house,HSII,2022-06-15,"HR 263, HR 5444, HR 6063, HR 6181, HR 6337, HR 6427, HR 6707, HR 6734, HR 7002, HR 7025, HR 7075, S. 789"
117,house,HSII,2022-06-14,"Legislative hearing on H.R. 1548, H.R. 4658, H.R. 6364, H.R. 6442, H.R. 7496, H.R. 7615, H.R. 7693 &amp; H.R. 7952"
117,house,HSII,2022-06-09,Coal Community Protection and Revitalization.
117,house,HSII,2022-06-08,"HR 263, HR 3081, HR 5444, HR 6063, HR 6181, HR 6337, HR 6427, HR 6707, HR 6734, HR 7002, HR 7025, HR 7075, HR 7612, S.314, S.559, S. 789"
117,house,HSII,2022-05-24,Boundary Waters Legislative Hearing
117,house,HSII,2022-05-18,Fiscal Year 2023 Budget Request of the Department of the Interior&#39;s Office of Insular Affairs
117,house,HSII,2022-05-12,"H.R. 263, H.R. 3081, H.R. 5880, H.R. 6238, H.R. 6369, H.R. 7612, H.R. 7632, H.R. 7633"
117,house,HSII,2022-05-12,Legislative Hearing on H.R. 5444
117,house,HSII,2022-05-12,Reforming the Mining Law of 1872
117,house,HSII,2022-05-11,"Legislative Hearing on H.R. 279, H.R. 7329, H.R. 7399 &amp; H.R. 7665"
117,house,HSII,2022-04-28,"Legislative Hearing on H.R. 4878, H.R. 6589, H.R. 6805, H.R. 7002, H.R. 7075, &amp; H.R. 7218"
117,house,HSII,2022-04-28,Preventing Pandemics through US Wildlife-borne Disease Surveillance
117,house,HSII,2022-04-28,The Opportunities and Risks of Offshore Carbon Storage in the Gulf of Mexico.
117,house,HSII,2022-04-27,"Legislative Hearing on H.R. 437, H.R. 6063, H.R. 6181 [Discussion Draft ANS], S. 314, S. 559, and S. 789"
117,house,HSII,2022-04-07,Russian Seafood Ban Implementation and Seafood Traceability
117,house,HSII,2022-04-05,The Opioid Crisis in Tribal Communities
117,house,HSII,2022-04-05,"Investing in Wildfire Management, Ecosystem Restoration, and Resilient Communities: Examining Implementation of the Bipartisan Infrastructure Law."
117,house,HSII,2022-03-31,Benefits of the Legacy Pollution Clean-Up Programs in the Bipartisan Infrastructure Law.
117,house,HSII,2022-03-17,"Hybrid Legislative Hearing on H.R. 3431, H.R. 6491, H.R. 6651, H.R. 6785, H.R. 6987"
117,house,HSII,2022-03-08,Klamath River Basin Conditions and Opportunities
117,house,HSII,2022-02-15,"Virtual Legislative Hearing on H.R. 2021, the Environmental Justice For All Act"
117,house,HSII,2022-01-20,"Virtual Legislative Hearing on H.R. 1546, H.R. 3540, H.R. 4057, H.R. 4092, H.R. 4677, H.R. 4716, H.R. 5973, H.R. 6023, and H.Res. 641."
117,house,HSII,2021-11-16,"Hybrid Legislative Hearing on H.R. 59, H.R. 4690, and H.R. 5770"
117,house,HSII,2021-11-16,&quot;Plugging in Public Lands: Transmission Infrastructure for Renewable Energy&quot;
117,house,HSII,2021-07-21,"Examining the Presidents Fiscal Year 2022 Budget Proposal for the U.S. Bureau of Reclamation, U.S. Geological Survey, U.S. Fish and Wildlife Service, and National Oceanic and Atmospheric Administration"
117,house,HSGO,2022-09-16,Project Federal Information Technology: Make IT Work
117,house,HSGO,2022-09-15,&quot;Putins Proxies: Examining Russias Use of Private Military Companies&quot;
117,house,HSGO,2022-09-15,"Fueling the Climate Crisis: Examining Big Oils Prices, Profits, and Pledges"
117,house,HSGO,2022-09-14,Free Speech Under Attack (Part III): The Legal Assault on Environmental Activists and the First Amendment
117,house,HSGO,2022-09-07,Delivering for Pennsylvania: Examining Postal Service Delivery and Operations from the Cradle of Liberty
117,house,HSGO,2022-09-06,Deposition of Bruce Allen
117,house,HSGO,2022-08-25,Effective Environmental Enforcement: Tools and Strategies to Protect Vulnerable Communities
117,house,HSGO,2022-07-28,Toxic Air: How Leaded Aviation Fuel Is Poisoning Americas Children
117,house,HSGO,2022-07-28,FITARA 14.0
117,house,HSGO,2022-07-28,Deposition of Daniel Snyder
117,house,HSGO,2022-07-21,&quot;The Future of Federal Work II&quot;
117,house,HSGO,2022-07-20,Examining the Practices and Profits of Gun Manufacturers
117,house,HSGO,2022-07-20,"*NOTICE TO RECONVENE* 7-14-2022 BUSINESS MEETING 1. H.R. 4258, the Improving Digital Identity Act; 2. H.R. 8322, the Strengthening Tools to Obstruct and Prevent Fraud Act of 2022; 3. H.R. 7602, the Preventing Organizational Conflicts of Interest in Federal Acquisition Act; 4. H.R. 8326, the Ensuring a Fair and Accurate Census Act; 5. H.R. 8325, the Preventing the Personal Conflicts of Interest Act in Federal Acquisition Act; 6. H.R. 6548, the Justice in Power Plant Permitting Act; and 7. Several postal naming measures."
117,house,HSGO,2022-07-19,Regenerative Agriculture: How Farmers and Ranchers are Essential to Solving Climate Change and Increasing Food Production
117,house,HSGO,2022-07-14,"1. H.R. 4258, the Improving Digital Identity Act; 2. H.R. ____, the Strengthening Tools to Obstruct and Prevent Fraud Act of 2022; 3. H.R. 7602, the Preventing Organizational Conflicts of Interest in Federal Acquisition Act; 4. H.R. _____, the Ensuring a Fair and Accurate Census Act; 5. H.R. _____, the Preventing the Personal Conflicts of Interest Act in Federal Acquisition Act; 6. H.R. 6548, the Justice in Power Plant Permitting Act; and 7. Several postal naming measures."
117,house,HSGO,2022-07-13,Protecting Military Servicemembers and Veterans from Financial Scams and Fraud
117,house,HSGO,2022-07-13,The Impact of the Supreme Courts Dobbs Decision on Abortion Rights and Access Across the United States
117,house,HSGO,2022-06-27,Examining the 2022 National Drug Control Strategy and the Federal Response to the Overdose Crisis
117,house,HSGO,2022-06-22,Tackling Toxic Workplaces: Examining the NFLs Handling of Workplace Misconduct at the Washington Commanders
117,house,HSGO,2022-06-15,"Seresto Flea and Tick Collars: Examining Why a Product Linked to More than 2,500 Pet Deaths Remains on the Market"
117,house,HSGO,2022-06-14,"1. H.R. 4176, the LGBTQ Data Inclusion Act; 2. H.R. 5815, the Honest Census Communications Act; 3. H.R. 7951, the Telework Metrics and Cost Savings Act; 4. H.R. 7941, To permit the District of Columbia to Transmit Acts of the District to Congress in Electronic Form; and 5. Several postal naming measures."
117,house,HSGO,2022-06-10,The U.S. and International Humanitarian Response to Russias Invasion of Ukraine
117,house,HSGO,2022-06-08,The Urgent Need to Address the Gun Violence Epidemic
117,house,HSGO,2022-06-07,Deposition of David Pauken
117,house,HSGO,2022-05-25,Technology Modernization Fund: Rewriting Our IT Legacy
117,house,HSGO,2022-05-19,Free Speech Under Attack (Part II): Curriculum Sabotage and Classroom Censorship
117,house,HSGO,2022-04-27,McKinsey &amp; Companys Conduct and Conflicts at the Heart of the Opioid Epidemic
117,house,HSGO,2022-04-21,IRS: Is It Ready?
117,house,HSGO,2022-04-07,Free Speech Under Attack: Book Bans and Academic Censorship
117,house,HSGO,2022-04-06,"1. H.R. 1756, the Measuring Real Income Growth Act; 2. H.R. 6531, the Targeting Resources to Communities in Need Act of 2022; 3. H.R. 6967, the Chance to Compete Act; 4. H.R. ____, the Honoring Civil Servants Killed in the Line of Duty Act; 5. H.R. 5815, the Honest Census Communications Act; 6. H.R. 7185, the Federal Contracting for Peace and Security Act; 7. H.R. 3544, the Computers for Veterans and Students (COVS) Act; 8. H.R. 7337, the Access for Veterans to Records Act; and 9. Several postal naming measures."
117,house,HSGO,2022-04-05,Its Electric: Developing the Postal Service Fleet of the Future
117,house,HSGO,2022-03-31,Follow the Money: Tackling Improper Payments
117,house,HSGO,2022-03-29,Examining Pathways to Universal Health Coverage
117,house,HSGO,2022-03-17,HBCUs at Risk: Examining Federal Support for Historically Black Colleges and Universities
117,house,HSGO,2022-03-03,The Neglected Epidemic of Missing BIPOC Women and Girls
117,house,HSGO,2022-03-01,From Recession to Recovery: Examining the Impact of the American Rescue Plans State and Local Fiscal Recovery Funds
