member_id,member_name,member_begin_date,congress,chamber,committee_id
W000808,Frederica Wilson,,118,house,HSED
S001196,Elise Stefanik,,118,house,HSED
B001278,Suzanne Bonamici,,118,house,HSED
A000372,Rick Allen,,118,house,HSED
T000472,Mark Takano,,118,house,HSED
B001299,Jim Banks,,118,house,HSED
A000370,Alma Adams,,118,house,HSED
C001108,James Comer,,118,house,HSED
D000623,Mark DeSaulnier,,118,house,HSED
S001199,Lloyd Smucker,,118,house,HSED
N000188,Donald W. Norcross,,118,house,HSED
O000086,Burgess Owens,,118,house,HSED
J000298,Pramila Jayapal,,118,house,HSED
G000595,Robert Good,,118,house,HSED
W000826,Susan Wild,,118,house,HSED
M001136,Lisa McClain,,118,house,HSED
M001208,Lucy McBath,,118,house,HSED
M001211,Mary Miller,,118,house,HSED
H001081,Jahana Hayes,,118,house,HSED
S001135,Michelle Steel,,118,house,HSED
O000173,Ilhan Omar,,118,house,HSED
E000298,Ron Estes,,118,house,HSED
S001215,Haley Stevens,,118,house,HSED
L000595,Julia Letlow,,118,house,HSED
L000273,Teresa Leger Fernandez,,118,house,HSED
K000401,Kevin Kiley,,118,house,HSED
M001135,Kathy Manning,,118,house,HSED
B001314,Aaron Bean,,118,house,HSED
M001214,Frank Mrvan,,118,house,HSED
B001316,Eric Burlison,,118,house,HSED
B001223,Jamaal Bowman,,118,house,HSED
M001224,Nathaniel Moran,,118,house,HSED
J000307,John James,,118,house,HSED
C001135,Lori Chavez-DeRemer,,118,house,HSED
W000828,Brandon Williams,,118,house,HSED
H001093,Erin Houchin,,118,house,HSED
M001159,Cathy McMorris Rodgers,,118,house,HSIF
P000034,Frank Pallone,,118,house,HSIF
B001248,Michael C. Burgess,,118,house,HSIF
E000215,Anna G. Eshoo,,118,house,HSIF
D000197,Diana DeGette,,118,house,HSIF
L000566,Robert E. Latta,,118,house,HSIF
G000558,Brett Guthrie,,118,house,HSIF
S001145,Jan Schakowsky,,118,house,HSIF
G000568,Morgan Griffith,,118,house,HSIF
M001163,Doris Matsui,,118,house,HSIF
B001257,Gus Bilirakis,,118,house,HSIF
C001066,Kathy Castor,,118,house,HSIF
J000292,Bill Johnson,,118,house,HSIF
S001168,John Sarbanes,,118,house,HSIF
B001275,Larry Bucshon,,118,house,HSIF
T000469,Paul Tonko,,118,house,HSIF
H001067,Richard Hudson,,118,house,HSIF
C001067,Yvette D. Clarke,,118,house,HSIF
W000798,Tim Walberg,,118,house,HSIF
C001097,Tony Cárdenas,,118,house,HSIF
C001103,Buddy Carter,,118,house,HSIF
R000599,Raul Ruiz,,118,house,HSIF
D000615,Jeffrey Duncan,,118,house,HSIF
P000608,Scott Peters,,118,house,HSIF
P000609,Gary Palmer,,118,house,HSIF
D000624,Debbie Dingell,,118,house,HSIF
D000628,Neal Dunn,,118,house,HSIF
V000131,Marc Veasey,,118,house,HSIF
C001114,John Curtis,,118,house,HSIF
K000382,Ann McLane Kuster,,118,house,HSIF
L000589,Debbie Lesko,,118,house,HSIF
K000385,Robin Kelly,,118,house,HSIF
P000615,Greg Pence,,118,house,HSIF
B001300,Nanette Barragán,,118,house,HSIF
C001120,Dan Crenshaw,,118,house,HSIF
B001303,Lisa Blunt Rochester,,118,house,HSIF
J000302,John Joyce,,118,house,HSIF
S001200,Darren Soto,,118,house,HSIF
A000377,Kelly Armstrong,,118,house,HSIF
C001119,Angie Craig,,118,house,HSIF
W000814,Randy Weber,,118,house,HSIF
S001216,Kim Schrier,,118,house,HSIF
A000372,Rick Allen,,118,house,HSIF
T000482,Lori Trahan,,118,house,HSIF
B001306,Troy Balderson,,118,house,HSIF
F000468,Lizzie Fletcher,,118,house,HSIF
F000469,Russ Fulcher,,118,house,HSIF
P000048,August Pfluger,,118,house,HSIF
H001086,Diana Harshbarger,,118,house,HSIF
M001215,Mariannette Miller-Meeks,,118,house,HSIF
C001039,Kat Cammack,,118,house,HSIF
O000019,Jay Obernolte,,118,house,HSIF
G000591,Michael Guest,,118,house,HSSO
W000826,Susan Wild,,118,house,HSSO
J000295,Dave Joyce,,118,house,HSSO
E000299,Veronica Escobar,,118,house,HSSO
R000609,John Rutherford,,118,house,HSSO
D000623,Mark DeSaulnier,,118,house,HSSO
G000597,Andrew Garbarino,,118,house,HSSO
R000305,Deborah Ross,,118,house,HSSO
F000470,Michelle Fischbach,,118,house,HSSO
I000058,Glenn Ivey,,118,house,HSSO
M001156,Patrick T. McHenry,,118,house,HSBA
W000187,Maxine Waters,,118,house,HSBA
L000491,Frank D. Lucas,,118,house,HSBA
V000081,Nydia M. Velázquez,,118,house,HSBA
S000250,Pete Sessions,,118,house,HSBA
S000344,Brad Sherman,,118,house,HSBA
P000599,Bill Posey,,118,house,HSBA
M001137,Gregory W. Meeks,,118,house,HSBA
L000569,Blaine Luetkemeyer,,118,house,HSBA
S001157,David Scott,,118,house,HSBA
H001058,Bill Huizenga,,118,house,HSBA
L000562,Stephen F. Lynch,,118,house,HSBA
W000812,Ann Wagner,,118,house,HSBA
G000553,Al Green,,118,house,HSBA
B001282,Andy Barr,,118,house,HSBA
C001061,Emanuel Cleaver II,,118,house,HSBA
W000816,Roger Williams,,118,house,HSBA
H001047,Jim Himes,,118,house,HSBA
H001072,French Hill,,118,house,HSBA
F000454,Bill Foster,,118,house,HSBA
E000294,Tom Emmer,,118,house,HSBA
B001281,Joyce Beatty,,118,house,HSBA
L000583,Barry Loudermilk,,118,house,HSBA
V000130,Juan Vargas,,118,house,HSBA
M001195,Alex Mooney,,118,house,HSBA
G000583,Josh Gottheimer,,118,house,HSBA
D000626,Warren Davidson,,118,house,HSBA
G000581,Vicente Gonzalez,,118,house,HSBA
R000612,John Rose,,118,house,HSBA
C001117,Sean Casten,,118,house,HSBA
S001213,Bryan Steil,,118,house,HSBA
P000617,Ayanna Pressley,,118,house,HSBA
T000480,William Timmons,,118,house,HSBA
H001066,Steven Horsford,,118,house,HSBA
N000190,Ralph Norman,,118,house,HSBA
T000481,Rashida Tlaib,,118,house,HSBA
M001204,Daniel Meuser,,118,house,HSBA
T000486,Ritchie Torres,,118,house,HSBA
K000397,Young Kim,,118,house,HSBA
G000587,Sylvia Garcia,,118,house,HSBA
D000032,Byron Donalds,,118,house,HSBA
W000788,Nikema Williams,,118,house,HSBA
G000597,Andrew Garbarino,,118,house,HSBA
N000194,Wiley Nickel,,118,house,HSBA
F000471,Scott Fitzgerald,,118,house,HSBA
P000620,Brittany Pettersen,,118,house,HSBA
F000474,Mike Flood,,118,house,HSBA
L000599,Michael Lawler,,118,house,HSBA
D000594,Mónica De La Cruz,,118,house,HSBA
O000175,William Ogles,,118,house,HSBA
H001093,Erin Houchin,,118,house,HSBA
N000193,Zach Nunn,,118,house,HSBA
M001157,Michael McCaul,,118,house,HSFA
M001137,Gregory W. Meeks,,118,house,HSFA
S000522,Christopher H. Smith,,118,house,HSFA
S000344,Brad Sherman,,118,house,HSFA
W000795,Joe Wilson,,118,house,HSFA
C001078,Gerald E. Connolly,,118,house,HSFA
P000605,Scott Perry,,118,house,HSFA
K000375,Bill Keating,,118,house,HSFA
I000056,Darrell Issa,,118,house,HSFA
W000812,Ann Wagner,,118,house,HSFA
B001287,Ami Bera,,118,house,HSFA
M001199,Brian Mast,,118,house,HSFA
C001091,Joaquín Castro,,118,house,HSFA
B001297,Ken Buck,,118,house,HSFA
T000468,Dina Titus,,118,house,HSFA
B001309,Tim Burchett,,118,house,HSFA
L000582,Ted Lieu,,118,house,HSFA
G000590,Mark Green,,118,house,HSFA
W000826,Susan Wild,,118,house,HSFA
B001282,Andy Barr,,118,house,HSFA
P000616,Dean Phillips,,118,house,HSFA
J000304,Ronny Jackson,,118,house,HSFA
A000376,Colin Allred,,118,house,HSFA
K000397,Young Kim,,118,house,HSFA
K000394,Andy Kim,,118,house,HSFA
S000168,Maria Elvira Salazar,,118,house,HSFA
J000305,Sara Jacobs,,118,house,HSFA
H001058,Bill Huizenga,,118,house,HSFA
M001135,Kathy Manning,,118,house,HSFA
R000600,Amata Coleman Radewagen,,118,house,HSFA
C001127,Sheila Cherfilus-McCormick,,118,house,HSFA
H001072,French Hill,,118,house,HSFA
S001211,Greg Stanton,,118,house,HSFA
D000626,Warren Davidson,,118,house,HSFA
D000631,Madeleine Dean,,118,house,HSFA
B001307,James Baird,,118,house,HSFA
M001217,Jared Moskowitz,,118,house,HSFA
W000823,Michael Waltz,,118,house,HSFA
J000309,Jonathan Jackson,,118,house,HSFA
K000398,Thomas Kean,,118,house,HSFA
K000400,Sydney Kamlager-Dove,,118,house,HSFA
L000599,Michael Lawler,,118,house,HSFA
C001059,Jim Costa,,118,house,HSFA
M001216,Cory Mills,,118,house,HSFA
C001121,Jason Crow,,118,house,HSFA
M001218,Rich McCormick,,118,house,HSFA
S001190,Brad Schneider,,118,house,HSFA
M001224,Nathaniel Moran,,118,house,HSFA
J000307,John James,,118,house,HSFA
S001224,Keith Self,,118,house,HSFA
G000590,Mark Green,,118,house,HSHM
T000193,Bennie Thompson,,118,house,HSHM
M001157,Michael McCaul,,118,house,HSHM
J000032,Sheila Jackson Lee,,118,house,HSHM
H001077,Clay Higgins,,118,house,HSHM
P000604,Donald M. Payne Jr.,,118,house,HSHM
G000591,Michael Guest,,118,house,HSHM
S001193,Eric Swalwell,,118,house,HSHM
B001311,Dan Bishop,,118,house,HSHM
C001110,J. Luis Correa,,118,house,HSHM
G000593,Carlos Giménez,,118,house,HSHM
C001125,Troy Carter,,118,house,HSHM
P000048,August Pfluger,,118,house,HSHM
T000488,Shri Thanedar,,118,house,HSHM
G000597,Andrew Garbarino,,118,house,HSHM
M001223,Seth Magaziner,,118,house,HSHM
G000596,Marjorie Taylor Greene,,118,house,HSHM
I000058,Glenn Ivey,,118,house,HSHM
G000594,Tony Gonzales,,118,house,HSHM
G000599,Dan Goldman,,118,house,HSHM
L000598,Nick LaLota,,118,house,HSHM
G000598,Robert Garcia,,118,house,HSHM
E000235,Mike Ezell,,118,house,HSHM
R000617,Delia Ramirez,,118,house,HSHM
D000632,Anthony D'Esposito,,118,house,HSHM
M001226,Robert Menendez,,118,house,HSHM
L000597,Laurel Lee,,118,house,HSHM
C001067,Yvette D. Clarke,,118,house,HSHM
L000603,Morgan Luttrell,,118,house,HSHM
T000468,Dina Titus,,118,house,HSHM
S001220,Dale Strong,,118,house,HSHM
B001317,Josh Brecheen,,118,house,HSHM
C001132,Eli Crane,,118,house,HSHM
W000821,Bruce Westerman,,118,house,HSII
G000551,Raúl M. Grijalva,,118,house,HSII
L000564,Doug Lamborn,,118,house,HSII
N000179,Grace F. Napolitano,,118,house,HSII
W000804,Robert J. Wittman,,118,house,HSII
S001177,Gregorio Kilili Camacho Sablan,,118,house,HSII
M001177,Tom McClintock,,118,house,HSII
H001068,Jared Huffman,,118,house,HSII
G000565,Paul Gosar,,118,house,HSII
G000574,Ruben Gallego,,118,house,HSII
G000577,Garret Graves,,118,house,HSII
N000191,Joe Neguse,,118,house,HSII
R000600,Amata Coleman Radewagen,,118,house,HSII
L000593,Mike Levin,,118,house,HSII
L000578,Doug LaMalfa,,118,house,HSII
P000618,Katie Porter,,118,house,HSII
W000806,Daniel Webster,,118,house,HSII
L000273,Teresa Leger Fernandez,,118,house,HSII
G000582,Jenniffer González-Colón,,118,house,HSII
S001218,Melanie Stansbury,,118,house,HSII
F000469,Russ Fulcher,,118,house,HSII
P000619,Mary Peltola,,118,house,HSII
S001212,Pete Stauber,,118,house,HSII
O000172,Alexandria Ocasio-Cortez,,118,house,HSII
C001114,John Curtis,,118,house,HSII
M001225,Kevin Mullin,,118,house,HSII
T000165,Tom Tiffany,,118,house,HSII
H001094,Valerie Hoyle,,118,house,HSII
C001054,Jerry Carl,,118,house,HSII
K000400,Sydney Kamlager-Dove,,118,house,HSII
R000103,Matt Rosendale,,118,house,HSII
M001223,Seth Magaziner,,118,house,HSII
B000825,Lauren Boebert,,118,house,HSII
V000081,Nydia M. Velázquez,,118,house,HSII
B000668,Cliff Bentz,,118,house,HSII
C001055,Ed Case,,118,house,HSII
K000399,Jennifer Kiggans,,118,house,HSII
D000624,Debbie Dingell,,118,house,HSII
M001219,Jim Moylan,,118,house,HSII
L000590,Susie Lee,,118,house,HSII
H001095,Wesley Hunt,,118,house,HSII
C001129,Mike Collins,,118,house,HSII
L000596,Anna Paulina Luna,,118,house,HSII
D000633,John Duarte,,118,house,HSII
H001096,Harriet Hageman,,118,house,HSII
C001108,James Comer,,118,house,HSGO
R000606,Jamie Raskin,,118,house,HSGO
J000289,Jim Jordan,,118,house,HSGO
N000147,Eleanor Holmes Norton,,118,house,HSGO
T000463,Michael R. Turner,,118,house,HSGO
L000562,Stephen F. Lynch,,118,house,HSGO
G000565,Paul Gosar,,118,house,HSGO
C001078,Gerald E. Connolly,,118,house,HSGO
F000450,Virginia Foxx,,118,house,HSGO
K000391,Raja Krishnamoorthi,,118,house,HSGO
G000576,Glenn Grothman,,118,house,HSGO
K000389,Ro Khanna,,118,house,HSGO
P000609,Gary Palmer,,118,house,HSGO
M000687,Kweisi Mfume,,118,house,HSGO
H001077,Clay Higgins,,118,house,HSGO
O000172,Alexandria Ocasio-Cortez,,118,house,HSGO
S000250,Pete Sessions,,118,house,HSGO
P000618,Katie Porter,,118,house,HSGO
B001302,Andy Biggs,,118,house,HSGO
B001224,Cori Bush,,118,house,HSGO
M000194,Nancy Mace,,118,house,HSGO
G000585,Jimmy Gomez,,118,house,HSGO
L000266,Jake LaTurner,,118,house,HSGO
B001313,Shontel Brown,,118,house,HSGO
F000246,Pat Fallon,,118,house,HSGO
S001218,Melanie Stansbury,,118,house,HSGO
D000032,Byron Donalds,,118,house,HSGO
G000598,Robert Garcia,,118,house,HSGO
A000377,Kelly Armstrong,,118,house,HSGO
F000476,Maxwell Frost,,118,house,HSGO
P000605,Scott Perry,,118,house,HSGO
B001318,Becca Balint,,118,house,HSGO
T000480,William Timmons,,118,house,HSGO
L000602,Summer Lee,,118,house,HSGO
B001309,Tim Burchett,,118,house,HSGO
C001131,Greg Casar,,118,house,HSGO
G000596,Marjorie Taylor Greene,,118,house,HSGO
C001130,Jasmine Crockett,,118,house,HSGO
M001136,Lisa McClain,,118,house,HSGO
G000599,Dan Goldman,,118,house,HSGO
B000825,Lauren Boebert,,118,house,HSGO
M001217,Jared Moskowitz,,118,house,HSGO
F000478,Russell Fry,,118,house,HSGO
L000596,Anna Paulina Luna,,118,house,HSGO
E000246,Chuck Edwards,,118,house,HSGO
L000600,Nick Langworthy,,118,house,HSGO
B001316,Eric Burlison,,118,house,HSGO
C001053,Tom Cole,,118,house,HSRU
M000312,Jim McGovern,,118,house,HSRU
B001248,Michael C. Burgess,,118,house,HSRU
S001205,Mary Gay Scanlon,,118,house,HSRU
R000610,Guy Reschenthaler,,118,house,HSRU
N000191,Joe Neguse,,118,house,HSRU
F000470,Michelle Fischbach,,118,house,HSRU
L000273,Teresa Leger Fernandez,,118,house,HSRU
M001184,Thomas Massie,,118,house,HSRU
N000190,Ralph Norman,,118,house,HSRU
R000614,Chip Roy,,118,house,HSRU
H001093,Erin Houchin,,118,house,HSRU
L000600,Nick Langworthy,,118,house,HSRU
L000491,Frank D. Lucas,,118,house,HSSY
L000397,Zoe Lofgren,,118,house,HSSY
P000599,Bill Posey,,118,house,HSSY
B001278,Suzanne Bonamici,,118,house,HSSY
W000814,Randy Weber,,118,house,HSSY
S001215,Haley Stevens,,118,house,HSSY
B001291,Brian Babin,,118,house,HSSY
B001223,Jamaal Bowman,,118,house,HSSY
B001307,James Baird,,118,house,HSSY
R000305,Deborah Ross,,118,house,HSSY
W000806,Daniel Webster,,118,house,HSSY
S001225,Eric Sorensen,,118,house,HSSY
G000061,Mike Garcia,,118,house,HSSY
S001226,Andrea Salinas,,118,house,HSSY
B000740,Stephanie Bice,,118,house,HSSY
F000477,Valerie Foushee,,118,house,HSSY
O000019,Jay Obernolte,,118,house,HSSY
M001225,Kevin Mullin,,118,house,HSSY
F000459,Chuck Fleischmann,,118,house,HSSY
J000308,Jeffrey Jackson,,118,house,HSSY
I000056,Darrell Issa,,118,house,HSSY
S001223,Emilia Sykes,,118,house,HSSY
C001087,Rick Crawford,,118,house,HSSY
F000476,Maxwell Frost,,118,house,HSSY
T000478,Claudia Tenney,,118,house,HSSY
C001134,Yadira Caraveo,,118,house,HSSY
Z000018,Ryan Zinke,,118,house,HSSY
L000602,Summer Lee,,118,house,HSSY
F000472,Scott Franklin,,118,house,HSSY
M001227,Jennifer McClellan,,118,house,HSSY
S001220,Dale Strong,,118,house,HSSY
L000582,Ted Lieu,,118,house,HSSY
M001222,Max Miller,,118,house,HSSY
C001117,Sean Casten,,118,house,HSSY
M001218,Rich McCormick,,118,house,HSSY
T000469,Paul Tonko,,118,house,HSSY
C001129,Mike Collins,,118,house,HSSY
W000828,Brandon Williams,,118,house,HSSY
K000398,Thomas Kean,,118,house,HSSY
W000816,Roger Williams,,118,house,HSSM
V000081,Nydia M. Velázquez,,118,house,HSSM
L000569,Blaine Luetkemeyer,,118,house,HSSM
G000592,Jared Golden,,118,house,HSSM
S001212,Pete Stauber,,118,house,HSSM
M000687,Kweisi Mfume,,118,house,HSSM
M001204,Daniel Meuser,,118,house,HSSM
P000616,Dean Phillips,,118,house,HSSM
V000134,Beth Van Duyne,,118,house,HSSM
L000601,Greg Landsman,,118,house,HSSM
S000168,Maria Elvira Salazar,,118,house,HSSM
G000600,Marie Gluesenkamp Perez,,118,house,HSSM
M000871,Tracey Mann,,118,house,HSSM
T000488,Shri Thanedar,,118,house,HSSM
E000071,Jake Ellzey,,118,house,HSSM
M001220,Morgan McGarvey,,118,house,HSSM
M001221,Marcus Molinaro,,118,house,HSSM
S001221,Hillary Scholten,,118,house,HSSM
A000379,Mark Alford,,118,house,HSSM
C001080,Judy Chu,,118,house,HSSM
C001132,Eli Crane,,118,house,HSSM
D000629,Sharice Davids,,118,house,HSSM
B001314,Aaron Bean,,118,house,HSSM
P000614,Chris Pappas,,118,house,HSSM
H001095,Wesley Hunt,,118,house,HSSM
L000598,Nick LaLota,,118,house,HSSM
A000375,Jodey Arrington,,118,house,HSBU
B001296,Brendan Boyle,,118,house,HSBU
N000190,Ralph Norman,,118,house,HSBU
H001038,Brian Higgins,,118,house,HSBU
M001177,Tom McClintock,,118,house,HSBU
S001145,Jan Schakowsky,,118,house,HSBU
G000576,Glenn Grothman,,118,house,HSBU
B000574,Earl Blumenauer,,118,house,HSBU
S001199,Lloyd Smucker,,118,house,HSBU
K000380,Dan Kildee,,118,house,HSBU
B001248,Michael C. Burgess,,118,house,HSBU
P000608,Scott Peters,,118,house,HSBU
C001103,Buddy Carter,,118,house,HSBU
L000551,Barbara Lee,,118,house,HSBU
C001118,Ben Cline,,118,house,HSBU
D000399,Lloyd Doggett,,118,house,HSBU
G000595,Robert Good,,118,house,HSBU
P000613,Jimmy Panetta,,118,house,HSBU
B001301,Jack Bergman,,118,house,HSBU
W000825,Jennifer Wexton,,118,house,HSBU
F000465,A. Drew Ferguson,,118,house,HSBU
J000032,Sheila Jackson Lee,,118,house,HSBU
R000614,Chip Roy,,118,house,HSBU
O000173,Ilhan Omar,,118,house,HSBU
M001213,Blake Moore,,118,house,HSBU
T000483,David Trone,,118,house,HSBU
V000129,David Valadao,,118,house,HSBU
B001318,Becca Balint,,118,house,HSBU
E000298,Ron Estes,,118,house,HSBU
S000185,Robert C. Scott,,118,house,HSBU
B000740,Stephanie Bice,,118,house,HSBU
E000297,Adriano Espaillat,,118,house,HSBU
M001136,Lisa McClain,,118,house,HSBU
F000470,Michelle Fischbach,,118,house,HSBU
Y000067,Rudy Yakym,,118,house,HSBU
B001317,Josh Brecheen,,118,house,HSBU
E000246,Chuck Edwards,,118,house,HSBU
J000289,Jim Jordan,,118,house,HSJU
N000002,Jerrold Nadler,,118,house,HSJU
I000056,Darrell Issa,,118,house,HSJU
L000397,Zoe Lofgren,,118,house,HSJU
B001297,Ken Buck,,118,house,HSJU
J000032,Sheila Jackson Lee,,118,house,HSJU
G000578,Matt Gaetz,,118,house,HSJU
C001068,Steve Cohen,,118,house,HSJU
J000299,Mike Johnson,,118,house,HSJU
J000288,Hank Johnson,,118,house,HSJU
B001302,Andy Biggs,,118,house,HSJU
S001150,Adam B. Schiff,,118,house,HSJU
M001177,Tom McClintock,,118,house,HSJU
T000165,Tom Tiffany,,118,house,HSJU
S001193,Eric Swalwell,,118,house,HSJU
M001184,Thomas Massie,,118,house,HSJU
L000582,Ted Lieu,,118,house,HSJU
R000614,Chip Roy,,118,house,HSJU
J000298,Pramila Jayapal,,118,house,HSJU
C001110,J. Luis Correa,,118,house,HSJU
B001311,Dan Bishop,,118,house,HSJU
S000929,Victoria Spartz,,118,house,HSJU
S001205,Mary Gay Scanlon,,118,house,HSJU
F000471,Scott Fitzgerald,,118,house,HSJU
N000191,Joe Neguse,,118,house,HSJU
B000668,Cliff Bentz,,118,house,HSJU
M001208,Lucy McBath,,118,house,HSJU
C001118,Ben Cline,,118,house,HSJU
D000631,Madeleine Dean,,118,house,HSJU
G000589,Lance Gooden,,118,house,HSJU
E000299,Veronica Escobar,,118,house,HSJU
V000133,Jefferson Van Drew,,118,house,HSJU
R000305,Deborah Ross,,118,house,HSJU
N000026,Troy Nehls,,118,house,HSJU
B001224,Cori Bush,,118,house,HSJU
M001212,Barry Moore,,118,house,HSJU
I000058,Glenn Ivey,,118,house,HSJU
K000401,Kevin Kiley,,118,house,HSJU
H001096,Harriet Hageman,,118,house,HSJU
M001224,Nathaniel Moran,,118,house,HSJU
L000597,Laurel Lee,,118,house,HSJU
H001095,Wesley Hunt,,118,house,HSJU
F000478,Russell Fry,,118,house,HSJU
G000546,Sam Graves,,118,house,HSPW
L000560,Rick Larsen,,118,house,HSPW
C001087,Rick Crawford,,118,house,HSPW
N000147,Eleanor Holmes Norton,,118,house,HSPW
W000806,Daniel Webster,,118,house,HSPW
N000179,Grace F. Napolitano,,118,house,HSPW
M001184,Thomas Massie,,118,house,HSPW
C001068,Steve Cohen,,118,house,HSPW
P000605,Scott Perry,,118,house,HSPW
G000559,John Garamendi,,118,house,HSPW
B001291,Brian Babin,,118,house,HSPW
J000288,Hank Johnson,,118,house,HSPW
G000577,Garret Graves,,118,house,HSPW
C001072,André Carson,,118,house,HSPW
R000603,David Rouzer,,118,house,HSPW
T000468,Dina Titus,,118,house,HSPW
B001295,Mike Bost,,118,house,HSPW
H001068,Jared Huffman,,118,house,HSPW
L000578,Doug LaMalfa,,118,house,HSPW
B001285,Julia Brownley,,118,house,HSPW
W000821,Bruce Westerman,,118,house,HSPW
W000808,Frederica Wilson,,118,house,HSPW
M001199,Brian Mast,,118,house,HSPW
P000604,Donald M. Payne Jr.,,118,house,HSPW
G000582,Jenniffer González-Colón,,118,house,HSPW
D000623,Mark DeSaulnier,,118,house,HSPW
S001212,Pete Stauber,,118,house,HSPW
C001112,Salud Carbajal,,118,house,HSPW
B001309,Tim Burchett,,118,house,HSPW
S001211,Greg Stanton,,118,house,HSPW
J000301,Dusty Johnson,,118,house,HSPW
A000376,Colin Allred,,118,house,HSPW
V000133,Jefferson Van Drew,,118,house,HSPW
D000629,Sharice Davids,,118,house,HSPW
N000026,Troy Nehls,,118,house,HSPW
G000586,Jesús García,,118,house,HSPW
G000589,Lance Gooden,,118,house,HSPW
P000614,Chris Pappas,,118,house,HSPW
M000871,Tracey Mann,,118,house,HSPW
M001196,Seth Moulton,,118,house,HSPW
O000086,Burgess Owens,,118,house,HSPW
A000148,Jake Auchincloss,,118,house,HSPW
Y000067,Rudy Yakym,,118,house,HSPW
S001159,Marilyn Strickland,,118,house,HSPW
C001135,Lori Chavez-DeRemer,,118,house,HSPW
C001125,Troy Carter,,118,house,HSPW
E000246,Chuck Edwards,,118,house,HSPW
R000579,Patrick Ryan,,118,house,HSPW
K000398,Thomas Kean,,118,house,HSPW
P000619,Mary Peltola,,118,house,HSPW
D000632,Anthony D'Esposito,,118,house,HSPW
M001226,Robert Menendez,,118,house,HSPW
B001316,Eric Burlison,,118,house,HSPW
H001094,Valerie Hoyle,,118,house,HSPW
J000307,John James,,118,house,HSPW
S001223,Emilia Sykes,,118,house,HSPW
V000135,Derrick Van Orden,,118,house,HSPW
S001221,Hillary Scholten,,118,house,HSPW
W000828,Brandon Williams,,118,house,HSPW
F000477,Valerie Foushee,,118,house,HSPW
M001221,Marcus Molinaro,,118,house,HSPW
C001129,Mike Collins,,118,house,HSPW
E000235,Mike Ezell,,118,house,HSPW
D000633,John Duarte,,118,house,HSPW
B001314,Aaron Bean,,118,house,HSPW
B001295,Mike Bost,,118,house,HSVR
T000472,Mark Takano,,118,house,HSVR
R000600,Amata Coleman Radewagen,,118,house,HSVR
B001285,Julia Brownley,,118,house,HSVR
B001301,Jack Bergman,,118,house,HSVR
L000593,Mike Levin,,118,house,HSVR
M000194,Nancy Mace,,118,house,HSVR
P000614,Chris Pappas,,118,house,HSVR
R000103,Matt Rosendale,,118,house,HSVR
M001214,Frank Mrvan,,118,house,HSVR
C001127,Sheila Cherfilus-McCormick,,118,house,HSVR
M001215,Mariannette Miller-Meeks,,118,house,HSVR
M001210,Greg Murphy,,118,house,HSVR
D000530,Chris Deluzio,,118,house,HSVR
F000472,Scott Franklin,,118,house,HSVR
M001220,Morgan McGarvey,,118,house,HSVR
V000135,Derrick Van Orden,,118,house,HSVR
R000617,Delia Ramirez,,118,house,HSVR
L000603,Morgan Luttrell,,118,house,HSVR
L000601,Greg Landsman,,118,house,HSVR
C001133,Juan Ciscomani,,118,house,HSVR
B001315,Nikki Budzinski,,118,house,HSVR
C001132,Eli Crane,,118,house,HSVR
S001224,Keith Self,,118,house,HSVR
K000399,Jennifer Kiggans,,118,house,HSVR
S001195,Jason Smith,,118,house,HSWM
N000015,Richard E. Neal,,118,house,HSWM
B001260,Vern Buchanan,,118,house,HSWM
D000399,Lloyd Doggett,,118,house,HSWM
S001172,Adrian Smith,,118,house,HSWM
T000460,Mike Thompson,,118,house,HSWM
K000376,Mike Kelly,,118,house,HSWM
L000557,John B. Larson,,118,house,HSWM
S001183,David Schweikert,,118,house,HSWM
B000574,Earl Blumenauer,,118,house,HSWM
L000585,Darin M. LaHood,,118,house,HSWM
P000096,Bill Pascrell Jr.,,118,house,HSWM
W000815,Brad Wenstrup,,118,house,HSWM
D000096,Danny K. Davis,,118,house,HSWM
A000375,Jodey Arrington,,118,house,HSWM
S001156,Linda T. Sánchez,,118,house,HSWM
F000465,A. Drew Ferguson,,118,house,HSWM
H001038,Brian Higgins,,118,house,HSWM
E000298,Ron Estes,,118,house,HSWM
S001185,Terri Sewell,,118,house,HSWM
S001199,Lloyd Smucker,,118,house,HSWM
D000617,Suzan K. DelBene,,118,house,HSWM
H001082,Kevin Hern,,118,house,HSWM
C001080,Judy Chu,,118,house,HSWM
M001205,Carol Miller,,118,house,HSWM
M001160,Gwen Moore,,118,house,HSWM
M001210,Greg Murphy,,118,house,HSWM
K000380,Dan Kildee,,118,house,HSWM
K000392,David Kustoff,,118,house,HSWM
B001292,Donald Beyer,,118,house,HSWM
F000466,Brian Fitzpatrick,,118,house,HSWM
E000296,Dwight Evans,,118,house,HSWM
S001214,Greg Steube,,118,house,HSWM
S001190,Brad Schneider,,118,house,HSWM
T000478,Claudia Tenney,,118,house,HSWM
P000613,Jimmy Panetta,,118,house,HSWM
F000470,Michelle Fischbach,,118,house,HSWM
M001213,Blake Moore,,118,house,HSWM
S001135,Michelle Steel,,118,house,HSWM
V000134,Beth Van Duyne,,118,house,HSWM
F000446,Randy Feenstra,,118,house,HSWM
M000317,Nicole Malliotakis,,118,house,HSWM
C001126,Mike Carey,,118,house,HSWM
T000463,Michael R. Turner,,118,house,HSIG
H001047,Jim Himes,,118,house,HSIG
