name,code,begin_date,end_date,parent_committee_id,member_id
"Military Construction, Veterans Affairs, and Related Agencies",HSAP18,,2025-01-03,HSAP,L000590
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,L000590
Oversight and Investigations,HSII15,,2025-01-03,HSII,L000590
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,L000551
"Labor, Health and Human Services, Education, and Related Agencies",HSAP07,,2025-01-03,HSAP,L000551
"State, Foreign Operations, and Related Programs",HSAP04,,2025-01-03,HSAP,L000551
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,L000602
Health Care and Financial Services,HSGO27,,2025-01-03,HSGO,L000602
Energy,HSSY20,,2025-01-03,HSSY,L000602
Oversight and Investigations,HSIF02,,2025-01-03,HSIF,L000589
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,L000589
"Innovation, Data, and Commerce",HSIF17,,2025-01-03,HSIF,L000589
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,L000595
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,L000595
"Labor, Health and Human Services, Education, and Related Agencies",HSAP07,,2025-01-03,HSAP,L000595
Economic Opportunity,HSVR10,,2025-01-03,HSVR,L000593
Federal Lands,HSII10,,2025-01-03,HSII,L000593
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,L000593
Health,HSVR03,,2025-01-03,HSVR,L000593
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,L000582
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,L000582
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,L000397
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,L000397
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,L000397
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,L000583
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,L000583
Oversight,HSHA06,,2025-01-03,HSHA,L000583
Elections,HSHA08,,2025-01-03,HSHA,L000583
Capital Markets,HSBA16,,2025-01-03,HSBA,L000491
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,L000491
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,L000491
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,L000491
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,L000569
Housing and Insurance,HSBA04,,2025-01-03,HSBA,L000569
"Rural Development, Energy, and Supply Chains",HSSM21,,2025-01-03,HSSM,L000569
"Economic Growth, Tax, and Capital Access",HSSM27,,2025-01-03,HSSM,L000569
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,L000569
Health Care and Financial Services,HSGO27,,2025-01-03,HSGO,L000596
"Cybersecurity, Information Technology, and Government Innovation",HSGO12,,2025-01-03,HSGO,L000596
Oversight and Investigations,HSII15,,2025-01-03,HSII,L000596
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,L000596
"Economic Growth, Energy Policy, and Regulatory Affairs",HSGO05,,2025-01-03,HSGO,L000596
Disability Assistance and Memorial Affairs,HSVR09,,2025-01-03,HSVR,L000603
Border Security and Enforcement,HSHM11,,2025-01-03,HSHM,L000603
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,L000603
Cybersecurity and Infrastructure Protection,HSHM08,,2025-01-03,HSHM,L000603
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,L000603
Health,HSVR03,,2025-01-03,HSVR,L000603
"Cybersecurity, Information Technology, and Government Innovation",HSGO12,,2025-01-03,HSGO,L000562
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,L000562
Capital Markets,HSBA16,,2025-01-03,HSBA,L000562
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,L000562
Technology Modernization,HSVR11,,2025-01-03,HSVR,M000194
Economic Opportunity,HSVR10,,2025-01-03,HSVR,M000194
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,M000194
"Cybersecurity, Information Technology, and Government Innovation",HSGO12,,2025-01-03,HSGO,M000194
Seapower and Projection Forces,HSAS28,,2025-01-03,HSAS,M000194
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,M000194
"Counterterrorism, Law Enforcement, and Intelligence",HSHM05,,2025-01-03,HSHM,M001223
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,M001223
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,M001223
Tax,HSWM05,,2025-01-03,HSWM,M000317
Oversight,HSWM06,,2025-01-03,HSWM,M000317
Aviation,HSPW05,,2025-01-03,HSPW,M000871
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,M000871
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,M000871
Highways and Transit,HSPW12,,2025-01-03,HSPW,M000871
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,M000871
"Rural Development, Energy, and Supply Chains",HSSM21,,2025-01-03,HSSM,M000871
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,M000871
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,M000871
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,M001135
"Global Health, Global Human Rights, and International Organizations",HSFA06,,2025-01-03,HSFA,M001135
"Middle East, North Africa, and Central Asia",HSFA13,,2025-01-03,HSFA,M001135
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,M001135
Aviation,HSPW05,,2025-01-03,HSPW,M001184
Rules and Organization of the House,HSRU04,,2025-01-03,HSRU,M001184
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,M001184
Highways and Transit,HSPW12,,2025-01-03,HSPW,M001184
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,M001184
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,M001184
Aviation,HSPW05,,2025-01-03,HSPW,M001199
Coast Guard and Maritime Transportation,HSPW07,,2025-01-03,HSPW,M001199
"Middle East, North Africa, and Central Asia",HSFA13,,2025-01-03,HSFA,M001199
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,M001199
Oversight and Accountability,HSFA17,,2025-01-03,HSFA,M001199
Communications and Technology,HSIF16,,2025-01-03,HSIF,M001163
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,M001163
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,M001208
Crime and Federal Government Surveillance,HSJU08,,2025-01-03,HSJU,M001208
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,M001208
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,M001208
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,M001136
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,M001136
Health Care and Financial Services,HSGO27,,2025-01-03,HSGO,M001136
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,M001136
"Economic Growth, Energy Policy, and Regulatory Affairs",HSGO05,,2025-01-03,HSGO,M001136
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,M001227
Seapower and Projection Forces,HSAS28,,2025-01-03,HSAS,M001227
Space and Aeronautics,HSSY16,,2025-01-03,HSSY,M001227
The Constitution and Limited Government,HSJU10,,2025-01-03,HSJU,M001177
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,M001177
Federal Lands,HSII10,,2025-01-03,HSII,M001177
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,M001177
Defense,HSAP02,,2025-01-03,HSAP,M001143
"Interior, Environment, and Related Agencies",HSAP06,,2025-01-03,HSAP,M001143
"Global Health, Global Human Rights, and International Organizations",HSFA06,,2025-01-03,HSFA,M001218
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,M001218
Investigations and Oversight,HSSY21,,2025-01-03,HSSY,M001218
"Middle East, North Africa, and Central Asia",HSFA13,,2025-01-03,HSFA,M001218
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,M001218
Space and Aeronautics,HSSY16,,2025-01-03,HSSY,M001218
Disability Assistance and Memorial Affairs,HSVR09,,2025-01-03,HSVR,M001220
Economic Opportunity,HSVR10,,2025-01-03,HSVR,M001220
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,M001220
Contracting and Infrastructure,HSSM23,,2025-01-03,HSSM,M001220
Rules and Organization of the House,HSRU04,,2025-01-03,HSRU,M000312
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,M000312
Capital Markets,HSBA16,,2025-01-03,HSBA,M001137
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,M001137
Aviation,HSPW05,,2025-01-03,HSPW,M001226
Highways and Transit,HSPW12,,2025-01-03,HSPW,M001226
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,M001226
Cybersecurity and Infrastructure Protection,HSHM08,,2025-01-03,HSHM,M001226
"Commerce, Justice, Science, and Related Agencies",HSAP19,,2025-01-03,HSAP,M001188
"State, Foreign Operations, and Related Programs",HSAP04,,2025-01-03,HSAP,M001188
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,M001204
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,M001204
"Rural Development, Energy, and Supply Chains",HSSM21,,2025-01-03,HSSM,M001204
Capital Markets,HSBA16,,2025-01-03,HSBA,M001204
"Economic Growth, Tax, and Capital Access",HSSM27,,2025-01-03,HSSM,M001204
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,M000687
Contracting and Infrastructure,HSSM23,,2025-01-03,HSSM,M000687
"Cybersecurity, Information Technology, and Government Innovation",HSGO12,,2025-01-03,HSGO,M000687
"Oversight, Investigations, and Regulations",HSSM24,,2025-01-03,HSSM,M000687
Environment,HSSY18,,2025-01-03,HSSY,M001222
Investigations and Oversight,HSSY21,,2025-01-03,HSSY,M001222
Energy,HSSY20,,2025-01-03,HSSY,M001222
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,M001222
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,M001222
Trade,HSWM04,,2025-01-03,HSWM,M001205
Health,HSWM02,,2025-01-03,HSWM,M001205
"Conservation, Research, and Biotechnology",HSAG14,,2025-01-03,HSAG,M001211
Workforce Protections,HSED10,,2025-01-03,HSED,M001211
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,M001211
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,M001211
Health,HSIF14,,2025-01-03,HSIF,M001215
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,M001215
Health,HSVR03,,2025-01-03,HSVR,M001215
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,M001216
Africa,HSFA16,,2025-01-03,HSFA,M001216
Military Personnel,HSAS02,,2025-01-03,HSAS,M001216
Oversight and Accountability,HSFA17,,2025-01-03,HSFA,M001216
Aviation,HSPW05,,2025-01-03,HSPW,M001221
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,M001221
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,M001221
Highways and Transit,HSPW12,,2025-01-03,HSPW,M001221
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,M001221
Contracting and Infrastructure,HSSM23,,2025-01-03,HSSM,M001221
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,M001221
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,M001221
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,M001194
"Labor, Health and Human Services, Education, and Related Agencies",HSAP07,,2025-01-03,HSAP,M001194
Financial Services and General Government,HSAP23,,2025-01-03,HSAP,M001194
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,M001195
Capital Markets,HSBA16,,2025-01-03,HSBA,M001195
Work and Welfare,HSWM03,,2025-01-03,HSWM,M001213
Social Security,HSWM01,,2025-01-03,HSWM,M001213
Health,HSWM02,,2025-01-03,HSWM,M001213
Forestry,HSAG15,,2025-01-03,HSAG,M001212
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,M001212
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,M001212
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,M001212
Crime and Federal Government Surveillance,HSJU08,,2025-01-03,HSJU,M001212
Work and Welfare,HSWM03,,2025-01-03,HSWM,M001160
Tax,HSWM05,,2025-01-03,HSWM,M001160
Oversight,HSWM06,,2025-01-03,HSWM,M001160
Responsiveness and Accountability to Oversight,HSJU13,,2025-01-03,HSJU,M001224
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,M001224
Europe,HSFA14,,2025-01-03,HSFA,M001224
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,M001224
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,M001224
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,M001224
Oversight and Accountability,HSFA17,,2025-01-03,HSFA,M001224
Modernization,HSHA27,,2025-01-03,HSHA,M001206
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,M001206
"Commerce, Justice, Science, and Related Agencies",HSAP19,,2025-01-03,HSAP,M001206
Western Hemisphere,HSFA07,,2025-01-03,HSFA,M001217
"Cybersecurity, Information Technology, and Government Innovation",HSGO12,,2025-01-03,HSGO,M001217
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,M001217
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,M001196
Highways and Transit,HSPW12,,2025-01-03,HSPW,M001196
Strategic Forces,HSAS29,,2025-01-03,HSAS,M001196
"Cyber, Information Technologies, and Innovation",HSAS35,,2025-01-03,HSAS,M001196
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,M001196
Federal Lands,HSII10,,2025-01-03,HSII,M001219
Military Personnel,HSAS02,,2025-01-03,HSAS,M001219
Readiness,HSAS03,,2025-01-03,HSAS,M001219
Indian and Insular Affairs,HSII24,,2025-01-03,HSII,M001219
Oversight and Investigations,HSVR08,,2025-01-03,HSVR,M001214
Economic Opportunity,HSVR10,,2025-01-03,HSVR,M001214
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,M001214
Research and Technology,HSSY15,,2025-01-03,HSSY,M001225
Investigations and Oversight,HSSY21,,2025-01-03,HSSY,M001225
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,M001225
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,M001225
Trade,HSWM04,,2025-01-03,HSWM,M001210
Health,HSWM02,,2025-01-03,HSWM,M001210
Health,HSVR03,,2025-01-03,HSVR,M001210
Oversight,HSHA06,,2025-01-03,HSHA,M001210
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,N000179
Highways and Transit,HSPW12,,2025-01-03,HSPW,N000179
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,N000179
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,N000179
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,N000179
"Economic Development, Public Buildings, and Emergency Management",HSPW13,,2025-01-03,HSPW,N000179
"The Administrative State, Regulatory Reform, and Antitrust",HSJU05,,2025-01-03,HSJU,N000191
Legislative and Budget Process,HSRU02,,2025-01-03,HSRU,N000191
Federal Lands,HSII10,,2025-01-03,HSII,N000191
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,N000191
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,N000191
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,N000026
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,N000026
Highways and Transit,HSPW12,,2025-01-03,HSPW,N000026
Crime and Federal Government Surveillance,HSJU08,,2025-01-03,HSJU,N000026
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,N000189
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,N000189
Homeland Security,HSAP15,,2025-01-03,HSAP,N000189
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,N000194
Capital Markets,HSBA16,,2025-01-03,HSBA,N000194
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,N000194
Tactical Air and Land Forces,HSAS25,,2025-01-03,HSAS,N000188
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,N000188
Seapower and Projection Forces,HSAS28,,2025-01-03,HSAS,N000188
Strategic Forces,HSAS29,,2025-01-03,HSAS,N000188
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,N000188
Legislative and Budget Process,HSRU02,,2025-01-03,HSRU,N000190
Housing and Insurance,HSBA04,,2025-01-03,HSBA,N000190
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,N000190
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,N000147
Aviation,HSPW05,,2025-01-03,HSPW,N000147
Highways and Transit,HSPW12,,2025-01-03,HSPW,N000147
"Economic Development, Public Buildings, and Emergency Management",HSPW13,,2025-01-03,HSPW,N000147
"Economic Growth, Energy Policy, and Regulatory Affairs",HSGO05,,2025-01-03,HSGO,N000147
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,N000147
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,N000193
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,N000193
Capital Markets,HSBA16,,2025-01-03,HSBA,N000193
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,N000193
Communications and Technology,HSIF16,,2025-01-03,HSIF,O000019
Health,HSIF14,,2025-01-03,HSIF,O000019
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,O000019
Investigations and Oversight,HSSY21,,2025-01-03,HSSY,O000019
Health Care and Financial Services,HSGO27,,2025-01-03,HSGO,O000172
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,O000172
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,O000172
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,O000175
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,O000175
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,O000175
Workforce Protections,HSED10,,2025-01-03,HSED,O000173
"Health, Employment, Labor, and Pensions",HSED02,,2025-01-03,HSED,O000173
Aviation,HSPW05,,2025-01-03,HSPW,O000086
Highways and Transit,HSPW12,,2025-01-03,HSPW,O000086
Higher Education and Workforce Development,HSED13,,2025-01-03,HSED,O000086
"Early Childhood, Elementary, and Secondary Education",HSED14,,2025-01-03,HSED,O000086
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,O000086
Government Operations and the Federal Workforce,HSGO24,,2025-01-03,HSGO,P000609
Oversight and Investigations,HSIF02,,2025-01-03,HSIF,P000609
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,P000609
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,P000609
Intelligence and Special Operations,HSAS26,,2025-01-03,HSAS,P000613
Trade,HSWM04,,2025-01-03,HSWM,P000613
Seapower and Projection Forces,HSAS28,,2025-01-03,HSAS,P000613
Oversight and Investigations,HSVR08,,2025-01-03,HSVR,P000614
Coast Guard and Maritime Transportation,HSPW07,,2025-01-03,HSPW,P000614
Disability Assistance and Memorial Affairs,HSVR09,,2025-01-03,HSVR,P000614
Highways and Transit,HSPW12,,2025-01-03,HSPW,P000614
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,P000614
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,P000614
Social Security,HSWM01,,2025-01-03,HSWM,P000096
Oversight,HSWM06,,2025-01-03,HSWM,P000096
Aviation,HSPW05,,2025-01-03,HSPW,P000604
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,P000604
Emergency Management and Technology,HSHM12,,2025-01-03,HSHM,P000604
Transportation and Maritime Security,HSHM07,,2025-01-03,HSHM,P000604
Aviation,HSPW05,,2025-01-03,HSPW,P000619
Coast Guard and Maritime Transportation,HSPW07,,2025-01-03,HSPW,P000619
Federal Lands,HSII10,,2025-01-03,HSII,P000619
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,P000619
Health,HSIF14,,2025-01-03,HSIF,P000615
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,P000615
"Innovation, Data, and Commerce",HSIF17,,2025-01-03,HSIF,P000615
Aviation,HSPW05,,2025-01-03,HSPW,P000605
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,P000605
"Economic Development, Public Buildings, and Emergency Management",HSPW13,,2025-01-03,HSPW,P000605
Oversight and Accountability,HSFA17,,2025-01-03,HSFA,P000605
"Economic Growth, Energy Policy, and Regulatory Affairs",HSGO05,,2025-01-03,HSGO,P000605
Oversight and Investigations,HSIF02,,2025-01-03,HSIF,P000608
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,P000608
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,P000608
"National Security, Illicit Finance, and International Financial Institutions",HSBA01,,2025-01-03,HSBA,P000620
Housing and Insurance,HSBA04,,2025-01-03,HSBA,P000620
Communications and Technology,HSIF16,,2025-01-03,HSIF,P000048
"Counterterrorism, Law Enforcement, and Intelligence",HSHM05,,2025-01-03,HSHM,P000048
"Energy, Climate, and Grid Security",HSIF03,,2025-01-03,HSIF,P000048
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,P000048
"Innovation, Entrepreneurship, and Workforce Development",HSSM22,,2025-01-03,HSSM,P000616
"Economic Growth, Tax, and Capital Access",HSSM27,,2025-01-03,HSSM,P000616
"Middle East, North Africa, and Central Asia",HSFA13,,2025-01-03,HSFA,P000616
Forestry,HSAG15,,2025-01-03,HSAG,P000597
"Livestock, Dairy, and Poultry",HSAG29,,2025-01-03,HSAG,P000597
"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",HSAP01,,2025-01-03,HSAP,P000597
"Military Construction, Veterans Affairs, and Related Agencies",HSAP18,,2025-01-03,HSAP,P000597
"Interior, Environment, and Related Agencies",HSAP06,,2025-01-03,HSAP,P000597
National Intelligence Enterprise,HSIG06,,2025-01-03,HSIG,P000610
Defense Intelligence and Overhead Architecture,HSIG04,,2025-01-03,HSIG,P000610
"Labor, Health and Human Services, Education, and Related Agencies",HSAP07,,2025-01-03,HSAP,P000607
Financial Services and General Government,HSAP23,,2025-01-03,HSAP,P000607
Health Care and Financial Services,HSGO27,,2025-01-03,HSGO,P000618
Federal Lands,HSII10,,2025-01-03,HSII,P000618
"National Security, the Border, and Foreign Affairs",HSGO06,,2025-01-03,HSGO,P000618
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,P000618
Environment,HSSY18,,2025-01-03,HSSY,P000599
Housing and Insurance,HSBA04,,2025-01-03,HSBA,P000599
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,P000599
Space and Aeronautics,HSSY16,,2025-01-03,HSSY,P000599
Housing and Insurance,HSBA04,,2025-01-03,HSBA,P000617
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,P000617
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,Q000023
Legislative Branch,HSAP24,,2025-01-03,HSAP,Q000023
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,Q000023
Oversight and Investigations,HSVR08,,2025-01-03,HSVR,R000600
"Global Health, Global Human Rights, and International Organizations",HSFA06,,2025-01-03,HSFA,R000600
Indo-Pacific,HSFA05,,2025-01-03,HSFA,R000600
"Water, Wildlife and Fisheries",HSII13,,2025-01-03,HSII,R000600
Indian and Insular Affairs,HSII24,,2025-01-03,HSII,R000600
Health,HSVR03,,2025-01-03,HSVR,R000600
Disability Assistance and Memorial Affairs,HSVR09,,2025-01-03,HSVR,R000617
Border Security and Enforcement,HSHM11,,2025-01-03,HSHM,R000617
"Oversight, Investigations, and Accountability",HSHM09,,2025-01-03,HSHM,R000617
Economic Opportunity,HSVR10,,2025-01-03,HSVR,R000617
Rules and Organization of the House,HSRU04,,2025-01-03,HSRU,R000610
"Energy and Water Development, and Related Agencies",HSAP10,,2025-01-03,HSAP,R000610
"Interior, Environment, and Related Agencies",HSAP06,,2025-01-03,HSAP,R000610
"State, Foreign Operations, and Related Programs",HSAP04,,2025-01-03,HSAP,R000610
Defense,HSAP02,,2025-01-03,HSAP,R000395
"Commerce, Justice, Science, and Related Agencies",HSAP19,,2025-01-03,HSAP,R000395
"State, Foreign Operations, and Related Programs",HSAP04,,2025-01-03,HSAP,R000395
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,R000612
Oversight and Investigations,HSBA09,,2025-01-03,HSBA,R000612
"Digital Assets, Financial Technology and Inclusion",HSBA21,,2025-01-03,HSBA,R000612
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,R000612
Financial Institutions and Monetary Policy,HSBA20,,2025-01-03,HSBA,R000612
"Nutrition, Foreign Agriculture, and Horticulture",HSAG03,,2025-01-03,HSAG,R000612
Oversight and Investigations,HSVR08,,2025-01-03,HSVR,R000103
Technology Modernization,HSVR11,,2025-01-03,HSVR,R000103
Energy and Mineral Resources,HSII06,,2025-01-03,HSII,R000103
Oversight and Investigations,HSII15,,2025-01-03,HSII,R000103
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,R000305
Environment,HSSY18,,2025-01-03,HSSY,R000305
Energy,HSSY20,,2025-01-03,HSSY,R000305
"Courts, Intellectual Property, and the Internet",HSJU03,,2025-01-03,HSJU,R000305
"General Farm Commodities, Risk Management, and Credit",HSAG16,,2025-01-03,HSAG,R000603
"Railroads, Pipelines, and Hazardous Materials",HSPW14,,2025-01-03,HSPW,R000603
"Commodity Markets, Digital Assets, and Rural Development",HSAG22,,2025-01-03,HSAG,R000603
Water Resources and Environment,HSPW02,,2025-01-03,HSPW,R000603
The Constitution and Limited Government,HSJU10,,2025-01-03,HSJU,R000614
"Immigration Integrity, Security, and Enforcement",HSJU01,,2025-01-03,HSJU,R000614
Legislative and Budget Process,HSRU02,,2025-01-03,HSRU,R000614
Health,HSIF14,,2025-01-03,HSIF,R000599
Oversight and Investigations,HSIF02,,2025-01-03,HSIF,R000599
"Environment, Manufacturing, and Critical Materials",HSIF18,,2025-01-03,HSIF,R000599
Defense,HSAP02,,2025-01-03,HSAP,R000576
"Commerce, Justice, Science, and Related Agencies",HSAP19,,2025-01-03,HSAP,R000576
"Military Construction, Veterans Affairs, and Related Agencies",HSAP18,,2025-01-03,HSAP,R000609
"Transportation, Housing and Urban Development, and Related Agencies",HSAP20,,2025-01-03,HSAP,R000609
